RET,vwretd,ewretd,sprtrn
0.005254,0.031952,0.02742,0.032006
-0.01446,0.029271,0.058679,0.027345
0.017794,0.003065,0.046544,-0.008764
-0.02972,0.013545,0.042981,0.008951
0.009009,0.012122,0.06417,0.004869
-0.071942,-0.008621,0.028865,-0.017873
0.023256,-0.020923,-0.008889,-0.021815
-0.056818,0.024837,0.046619,0.020509
0.036437,-0.052539,-0.086024,-0.05414
0.003906,-0.010317,-0.004988,-0.016138
0.048638,-0.01287,-0.016316,-0.013453
0.035514,-0.075388,-0.100714,-0.077751
0.037906,-0.006958,-0.018161,-0.007004
0.050435,0.042294,-0.014385,0.047544
-0.02,0.017516,0.040725,0.003117
-0.006803,0.00621,0.017306,-0.001492
0.079452,0.08553,0.172104,0.078178
-0.009585,0.010945,0.042368,0.001963
0.085484,0.043384,0.058244,0.03941
0.015453,0.041609,0.041928,0.042239
0.010309,-0.039293,-0.008098,-0.052441
0.008746,0.026903,0.081958,0.017512
0.126301,0.049189,0.083251,0.045344
-0.025806,-0.006282,0.006312,-0.011715
-0.006623,0.034286,0.062963,0.032785
-0.050133,-0.027433,-0.020594,-0.029056
-0.011299,0.007902,0.000878,0.001065
0.054286,0.033699,0.080465,0.026277
-0.093767,-0.03633,0.023902,-0.043848
0.024096,-0.033624,-0.056118,-0.031223
0.026471,0.005116,-0.011218,0.0094
0.084241,0.094148,0.143031,0.081929
-0.011968,0.027041,0.091309,0.011169
0,0.011527,0.016225,0.00912
-0.008345,-0.022024,-0.02621,-0.018478
0.012295,0.018038,0.035918,0.011459
-0.05668,0.044454,0.068808,0.038539
0.016881,0.009041,0.006913,0.007208
0.113314,0.058502,0.071994,0.047964
-0.119593,-0.033873,0.005896,-0.041617
-0.004046,-0.006711,-0.001688,-0.008184
-0.02924,-0.05364,-0.085728,-0.047374
0.040663,0.030506,0.02029,0.034444
0.024891,0.020526,0.003459,0.021476
0.072546,0.00504,0.006262,-0.002218
-0.055703,-0.067387,-0.113404,-0.055577
0.01573,-0.065172,-0.095823,-0.060178
0.058496,0.05149,0.052175,0.040074
0.026316,-0.02259,-0.024618,-0.025024
0.136154,0.055638,0.092413,0.044244
-0.038593,-0.032164,-0.055078,-0.035274
0.034238,-0.019681,-0.066178,-0.018655
0.019635,-0.073254,-0.03883,-0.076472
-0.015766,0.056706,0.040195,0.052693
-0.002288,-0.004729,-0.023712,0.001453
-0.079587,-0.105318,-0.161963,-0.090483
-0.016311,-0.064346,-0.090524,-0.060967
-0.040816,-0.051075,-0.073904,-0.050033
0.11383,0.074169,0.059258,0.073295
0.002404,0.050036,0.061617,0.044459
0.014388,0.047536,0.126098,0.032998
0.039716,-0.018208,-0.058604,-0.0114
0.086957,0.050448,0.003021,0.047447
-0.023158,0.060723,0.081324,0.056766
0.014655,0.05203,0.136096,0.040477
0,0.016913,0.04791,0.009074
0.066239,0.044778,0.056603,0.036796
-0.024449,0.033332,0.027087,0.036288
-0.016529,-0.036409,-0.049435,-0.041558
0.088235,0.003119,-0.01724,0.000703
0.034749,-0.040283,-0.053634,-0.041324
0.080675,0.042511,0.041159,0.036095
-0.013889,-0.005016,-0.004653,-0.006968
0.005282,-0.040682,-0.057468,-0.041794
0.008803,-0.001262,-0.03415,-0.002547
0.095986,0.091257,0.117128,0.086179
0.023885,0.028383,0.103892,0.018121
0.073437,0.031349,0.041809,0.025303
0.032023,0.008722,-0.000951,0.005912
0.036671,0.005505,0.001231,0.004384
0.076503,0.016375,-0.018121,0.017275
-0.053299,-0.020896,-0.033775,-0.021821
0.039035,-0.004254,-0.029488,0.002333
0.003886,0.035966,0.012252,0.034454
0.011613,-0.007671,-0.030725,-0.004861
0.075408,0.008676,-0.013767,0.009317
0.029762,0.049764,0.051096,0.045617
0.031214,0.011243,-0.019873,0.011828
-0.021166,-0.027455,-0.026133,-0.017111
-0.017241,-0.044368,-0.072836,-0.03749
-0.054971,-0.007851,-0.028981,-0.001433
-0.009752,-0.051759,-0.07062,-0.0408
-0.02133,-0.024503,-0.083582,-0.018884
0.066667,-0.008647,-0.037745,-0.006575
0.092067,0.056954,0.105922,0.037982
-0.129282,-0.029648,-0.044417,-0.036685
0.005076,0.053937,0.072995,0.040096
0.046212,-0.000427,0.000303,-0.001291
-0.078788,-0.120703,-0.175252,-0.113861
-0.031579,0.011425,-0.041764,0.016569
-0.022283,0.004408,0.132374,-0.010046
-0.015363,0.002352,0.008623,-0.003624
0.004255,-0.023365,0.008379,-0.02328
0.064407,-0.045957,-0.055537,-0.039051
0.045333,-0.041982,-0.072545,-0.033551
0.017857,-0.022942,-0.033483,-0.014665
-0.044361,-0.070879,-0.051915,-0.077791
-0.1278,-0.087756,-0.085788,-0.090279
-0.117825,-0.109718,-0.079025,-0.119335
0.194521,0.165585,0.088877,0.163047
-0.04611,-0.041047,-0.051395,-0.05318
-0.015106,-0.027005,-0.080744,-0.020151
0.127301,0.1416,0.29926,0.122812
0.032832,0.058411,0.053918,0.059886
0.01457,0.030191,0.081497,0.021694
0,0.046497,0.031093,0.047265
0.018373,0.05514,0.072876,0.044101
0.011598,0.051473,0.071792,0.044323
-0.082803,-0.060385,-0.00896,-0.067654
-0.055866,-0.023557,-0.048118,-0.02107
-0.017751,-0.03801,-0.038867,-0.034645
0.075301,0.055857,0.01472,0.061643
0.047887,0.031223,0.016796,0.024708
-0.043011,-0.010998,-0.000599,-0.011508
0.039326,0.126011,0.190037,0.118306
-0.077446,0.007314,0.106291,-0.011402
0.066274,0.026799,0.018109,0.030689
-0.01326,-0.010389,-0.00381,-0.010995
-0.004225,-0.009369,-0.01968,-0.014364
0.07355,0.044487,0.02651,0.040926
0.017655,-0.006157,0.002236,-0.008055
-0.009115,-0.001435,-0.016673,-0.005124
0.015769,0.024484,0.01699,0.022641
-0.011125,-0.020373,-0.022586,-0.022235
-0.014474,0.005364,0.026686,-0.007775
0,0.061591,0.10241,0.052498
-0.073164,-0.036337,0.036903,-0.05053
-0.043541,-0.01576,0.0044,-0.02166
-0.040971,-0.009246,0.010654,-0.014025
-0.010759,0.004952,0.016931,0.000203
-0.043548,-0.010785,0.00287,-0.023568
0.080944,0.051367,0.051503,0.04536
0.003432,-0.01281,0.012362,-0.016222
0.081505,-0.013343,-0.001211,-0.021042
-0.013043,0.001574,0.014968,-0.00248
-0.018796,-0.03928,-0.02319,-0.043406
0.030166,0.045432,0.070872,0.026966
0.005857,0.008218,0.021081,0.002847
-0.073945,-0.055202,-0.011152,-0.061514
-0.026941,-0.009275,0.026008,-0.024762
-0.034202,0.034013,0.067839,0.024931
0.150084,0.082841,0.079317,0.085416
0.013314,0.023238,0.06762,0.004234
0.00438,-0.010751,0.010292,-0.017585
0.059593,0.056749,0.052394,0.05391
-0.035961,0.042352,0.093545,0.025924
-0.001435,-0.006891,0.0062,-0.007261
-0.043103,-0.110997,-0.17728,-0.091574
0.039394,0.033792,0.038205,0.01664
0.036443,0.01771,0.014346,0.014889
-0.040788,0.049489,0.093661,0.039746
-0.038462,-0.026766,-0.016269,-0.036526
-0.003077,0.065618,0.084167,0.055152
-0.001852,0.008522,0.028814,0.001673
0.007813,-0.013576,-0.006845,-0.026336
-0.046512,0.04685,0.054663,0.038656
-0.024715,0.014991,0.021366,0.008746
0.080944,0.064728,0.075616,0.053078
-0.035881,0.001428,-0.001172,0
-0.027832,-0.07266,-0.097915,-0.068606
-0.003367,0.063603,0.065295,0.042624
0.003378,0.028212,0.067485,0.016767
-0.017172,0.065607,0.105129,0.057625
-0.012132,0.001015,-0.006301,-0.00438
-0.049123,-0.120224,-0.165043,-0.101795
0.067897,0.052288,0.053461,0.04114
0.089161,0.06009,0.071249,0.046571
-0.05297,0.037714,0.046176,0.026969
0.104407,0.069438,0.089279,0.065039
-0.024845,0.023553,0.063984,0.005835
-0.089172,0.029498,0.052459,0.025168
-0.040909,0.020093,0.047525,0.016021
0.040665,0.104951,0.069205,0.102377
-0.021314,-0.034409,-0.032416,-0.033874
-0.01343,-0.040085,0.005615,-0.045742
0.065299,0.015521,0.00215,0.013277
-0.012259,0.046184,0.072674,0.036033
0.031206,-0.011268,0.027885,-0.023456
-0.017422,0.013551,0.027187,-0.001657
0.074468,-0.010242,-0.013194,-0.010408
-0.028713,-0.00308,-0.01998,-0.00221
-0.04475,-0.056279,-0.071906,-0.062099
0.063063,-0.063772,-0.090061,-0.053832
0.075254,0.060162,0.069728,0.049148
0.025559,0.045849,0.021667,0.03659
0.001558,-0.028096,-0.019694,-0.030075
0.073717,-0.026209,-0.017347,-0.017544
-0.02346,-0.051126,-0.047987,-0.060548
-0.006006,-0.010099,-0.012064,-0.010167
0.047432,0.043267,0.052242,0.040014
-0.020438,-0.028212,-0.02249,-0.039162
-0.010432,-0.023912,-0.036699,-0.02029
0.038253,-0.020526,-0.014776,-0.022991
0.117474,0.119013,0.063285,0.115977
0.030223,0.016761,0.033164,0.007614
0.093622,0.118636,0.128447,0.110364
0.120141,0.051935,0.092037,0.036123
-0.005258,0.014516,0.023447,0.015158
-0.038478,0.04185,0.117062,0.033134
0.015556,0.030219,0.047266,0.018995
0.063457,0.034673,0.050515,0.033095
-0.000412,0.074188,0.080687,0.074922
-0.10395,0.013226,0.091741,-0.012346
0.023202,0.037838,0.046341,0.035224
-0.05034,-0.031567,-0.017556,-0.033014
0.033816,0.003463,-0.03292,0.011319
0.03972,0.016059,5.10E-05,0.010158
0.008539,-0.028074,-0.059292,-0.015174
0.067568,0.029556,0.031713,0.017426
-0.040084,-0.010464,-0.019672,-0.008834
-0.101538,-0.013023,0.005424,-0.009216
-0.066832,-0.039073,-0.050767,-0.038859
0.023873,0.013389,0.007449,0.013498
-0.005699,0.002534,-0.020523,0.005466
0.039578,-0.052342,-0.05157,-0.059356
0.063452,0.023385,0.011996,0.017469
0.017184,-0.020621,-0.050303,-0.016451
0.064133,0.112689,0.088817,0.106332
-0.002232,0.000404,-0.000377,-0.00348
0.049664,-7.40E-05,-0.023756,-6.00E-05
-0.00431,-0.010685,-0.031506,-0.015112
-0.012987,0.023656,0.002732,0.022374
-0.001754,0.085718,0.121475,0.074085
0.011111,0.016896,0.046034,0.008685
-0.024176,-0.001747,-0.003581,-0.002925
-0.049099,-0.002186,-0.009652,-0.004594
0.033573,0.055775,0.022221,0.054051
0.044084,0.017091,0.002103,0.012134
0.029333,-0.000251,0.021382,-0.004848
0.004367,-0.004795,-0.002214,-0.011995
-0.019565,-0.039825,-0.056859,-0.034724
0.135698,0.044441,0.017652,0.042509
0.059172,0.069228,0.052563,0.065062
0.039106,0.043061,0.028021,0.045061
-0.046237,0.009829,0.044071,0.002367
0.047438,0.0725,0.060381,0.071489
0.067029,0.053885,0.047192,0.052794
0.00747,-0.007903,0.01614,-0.014148
0.059524,0.050844,0.036194,0.050229
0.028892,0.014246,0.008087,0.01411
-0.025897,-0.0597,-0.073128,-0.058683
0.033926,0.066181,0.023269,0.071193
-0.153125,-0.079021,-0.059071,-0.085439
0.116974,0.049303,0.023777,0.054729
0.036667,0.015093,-0.006263,0.021477
-0.017685,-0.026388,-0.034609,-0.028288
0.161047,0.128496,0.117565,0.131767
-0.014205,0.047918,0.074612,0.036924
0.060519,0.023664,0.036283,0.02639
-0.071467,-0.017001,-0.017707,-0.01145
0.079646,0.005125,0.000599,0.006034
0.071038,0.043662,0.021487,0.047915
-0.042857,0.044248,0.035123,0.048224
0.104698,0.037146,0.014544,0.034959
-0.018226,-0.020774,-0.015876,-0.024166
-0.119554,-0.225363,-0.272248,-0.21763
-0.077904,-0.072273,-0.05085,-0.085349
0.049155,0.070327,0.026065,0.072861
0.002343,0.04488,0.077392,0.040432
-0.007364,0.051695,0.060265,0.041817
-0.075668,-0.016598,0.03569,-0.033343
-0.000642,0.010991,0.014016,0.009425
-0.009724,0.000448,-0.017671,0.003176
0.01473,0.05146,0.047677,0.043256
-0.021613,-0.007272,0.000289,-0.005411
-0.006656,-0.028006,-0.025001,-0.0386
0.072027,0.037202,0.016951,0.039729
0.041563,0.017646,-0.011481,0.025964
-0.009077,-0.016412,-0.036484,-0.018891
0.062595,0.021075,0.018872,0.014688
0.068103,0.066103,0.062124,0.071115
-0.037992,-0.016446,0.002988,-0.028944
0.043724,0.021465,0.01806,0.020806
0.042432,0.048204,0.029089,0.05009
0.07451,0.039338,0.025054,0.035138
0.054745,-0.004866,-0.007744,-0.007925
0.108881,0.077131,0.031017,0.08837
0.07644,0.022127,0.018626,0.015517
-0.066148,-0.001474,0.005532,-0.006544
0.083542,-0.029285,-0.049936,-0.025175
0.002904,0.017814,-0.005805,0.016541
0.084942,0.018295,-0.012375,0.021417
-0.082562,-0.070115,-0.046408,-0.068817
-0.001953,0.014901,0.015434,0.008539
0.060665,0.02414,0.021315,0.024255
0.049077,-0.028286,-0.028116,-0.026887
0.169912,0.088934,0.045673,0.091989
0.054463,-0.004196,0.005359,-0.008886
0.000861,-0.009403,-0.025731,-0.005223
-0.112392,-0.091905,-0.10892,-0.094314
-0.053571,-0.053843,-0.080468,-0.051184
0.085763,-0.012504,-0.057155,-0.006698
0.054054,0.065744,0.035468,0.059934
0.045249,0.029513,-0.004526,0.024828
-0.079365,0.049078,0.084175,0.041518
0.025237,0.075847,0.133898,0.067281
0.047692,0.028923,0.078293,0.022203
-0.008811,0.003315,0.031957,0.000346
0.014903,0.040733,0.031388,0.038577
-0.091043,-0.044029,-0.031773,-0.047893
0.050081,0.046795,0.034202,0.044859
0.034056,0.026817,0.027503,0.019649
0.016467,-0.010975,0.00813,-0.019144
-0.008837,0.017815,0.024656,0.01186
-0.03139,-0.037275,-0.023735,-0.043928
0.158951,0.106778,0.035352,0.111588
0.110519,-0.001182,0.14997,-0.0199
-0.020482,0.013354,0.052124,0.009565
0.00615,-0.0237,-0.014169,-0.021832
0.015159,0.013419,-0.033262,0.027893
-0.004843,0.006439,0.005678,0.000964
-0.104623,-0.019271,-0.039211,-0.017359
0.106522,0.0399,0.027617,0.039374
-0.074074,-0.02082,-0.0239,-0.023998
0.053333,0.012447,0.01105,0.009106
0.076456,0.010986,0.016224,0.002106
0.026005,0.040193,0.066686,0.030262
-0.011521,0.017768,0.035677,0.010108
-0.067133,0.012644,0.06762,0.007046
0.045226,0.005402,-0.007198,0.010484
-0.040865,0.025116,0.031465,0.018697
-0.009524,-0.0254,-0.011112,-0.025417
0,0.029599,0.038752,0.022717
0.058524,0.00544,0.013419,0.000755
-0.056538,-0.000792,0.013724,-0.005327
-0.007692,0.039479,0.039698,0.034432
-0.018088,0.000641,0.025507,-0.009988
0.148632,0.018064,0.040518,0.019393
0.046083,-0.017606,-0.024467,-0.012911
0.004405,0.019515,0.016191,0.010091
0.049298,0.031466,0.049166,0.032501
-0.033613,-0.024226,-0.009953,-0.030045
-0.069565,-0.045795,-0.045962,-0.045746
0.068879,0.009478,-0.011728,0.011531
-0.008791,0.00936,-0.000831,0.012419
-0.053215,-0.027909,-0.028182,-0.026812
0.051054,0.030633,0.015778,0.031467
0.091928,0.042597,0.036756,0.037643
-0.020534,-0.018363,0.004864,-0.026898
0.060377,0.01452,-0.003305,0.020834
-0.005964,-0.037219,-0.040741,-0.039505
-0.008,0.012609,-0.013424,0.012299
0.056048,0.020399,0.027865,0.024278
0.021113,0.039615,0.028369,0.036074
-0.003759,0.027041,0.019518,0.027329
0.06,0.025048,0.026976,0.02796
0.028623,0.034007,0.02027,0.036312
0,0.031173,0.049916,0.021279
-0.036174,0.040783,0.054708,0.031776
0.00726,0.009304,0.03204,-0.00032
0.10991,0.036363,0.026403,0.040098
0.057143,-0.011317,-0.041473,-0.004979
0.067901,0.042808,0.016661,0.041049
-0.040462,0.01519,0.008928,0.017444
0.016867,0.028141,0.034654,0.032617
-0.02381,0.01631,0.032305,0.006934
0.033537,0.010927,0.024086,0.007917
0.00177,0.025511,0.058049,0.013431
0.039941,0.026802,0.062626,0.022853
0.031294,-0.008298,-0.032167,0.002257
-0.010207,-0.053819,-0.079602,-0.045748
-0.004202,0.032463,0.045634,0.018814
0.097046,0.053035,0.028753,0.054173
0.02,0.013739,-0.020842,0.026131
0.098485,0.065569,0.024696,0.073376
-0.010345,-0.011388,-0.002604,-0.021505
0.074983,0.053473,0.063831,0.061317
0.038919,-0.001122,-0.010299,0.005928
-0.044745,-0.044868,-0.049224,-0.042614
0.099782,0.042373,-0.021596,0.058406
0.096421,0.071624,0.085194,0.058577
0.024479,0.044095,0.043145,0.043453
0.080566,0.076514,0.048824,0.078123
-0.124897,-0.03629,0.027605,-0.057446
0.037559,0.058499,0.081737,0.053154
-0.011729,-0.034436,-0.026145,-0.034478
0.120404,0.030404,-0.022063,0.044587
0.04758,0.017817,-0.023875,0.015732
-0.014847,0.004502,0.015367,0.01015
0.082935,0.073303,0.06046,0.070449
-0.005891,0.051301,0.046884,0.049946
-0.022933,0.010904,0.023244,0.009076
0.020532,-0.025748,-0.042571,-0.018826
0.085693,0.031944,-0.02915,0.039438
-0.125216,-0.023367,-0.050546,-0.011615
-0.03622,-0.157844,-0.196406,-0.145797
-0.070261,0.063827,0.043248,0.062396
0.250931,0.074393,0.037827,0.080294
-0.01198,0.062023,0.075912,0.059126
0.042083,0.063051,0.018861,0.056375
-0.00167,0.038456,0.064861,0.041009
-0.015131,-0.038085,-0.042172,-0.032283
0.094274,0.037932,-0.00137,0.038794
-0.039209,0.049105,0.083906,0.037944
-0.004664,-0.020707,0.025137,-0.02497
-0.044177,0.050821,0.038402,0.054438
0.018291,-0.030716,0.007278,-0.032046
0.095928,-0.009986,-0.030589,-0.006254
-0.055416,-0.022845,-0.014227,-0.028552
0.12208,0.062146,-0.001401,0.062539
0.034565,0.036823,0.091433,0.019062
0.009793,0.083758,0.084856,0.057844
-0.074661,-0.039612,0.050618,-0.050904
-0.130489,0.031778,0.120456,-0.020108
-0.357041,0.0535,-0.000451,0.09672
0.063186,-0.059527,-0.088469,-0.030796
0.112971,-0.038871,-0.05734,-0.021915
-0.139098,0.051598,0.07928,0.023934
-0.000437,-0.017712,-0.019304,-0.016341
0.086813,0.075007,0.059302,0.060699
0.083923,-0.051145,-0.040051,-0.053483
0.071455,-0.024492,-0.066815,-0.004949
0.048119,-0.102371,-0.118559,-0.080069
0.047579,0.020426,-0.007035,0.004053
-0.079649,0.039599,0.225014,0.034637
-0.018653,-0.099099,-0.074508,-0.092291
-0.112057,-0.07039,-0.072692,-0.064205
-0.035144,0.083831,0.076441,0.076814
0.069775,0.010458,0.062201,0.00509
-0.006849,-0.017554,0.00772,-0.025004
0.119122,-0.018294,-0.028389,-0.010772
0.044072,-0.05898,-0.035009,-0.064108
-0.018341,-0.091488,-0.127792,-0.081723
0.018821,0.027833,0.078105,0.018099
0.049878,0.07878,0.08081,0.075176
0.021559,0.017848,0.057745,0.007574
0.037028,-0.015977,0.018178,-0.015574
0.038075,-0.021695,-0.03306,-0.020766
0.062507,0.044682,0.074666,0.036739
0.006105,-0.049617,-0.003169,-0.061418
-0.007866,-0.010523,-0.015515,-0.009081
0.00543,-0.070249,-0.067318,-0.072465
0.00112,-0.08115,-0.107497,-0.078995
-0.003821,0.007979,0.006337,0.004881
0.008235,-0.09992,-0.08449,-0.110013
-0.005818,0.074923,0.042773,0.086436
-0.044319,0.061271,0.117775,0.05707
0.016681,-0.053313,-0.040159,-0.060333
0.000465,-0.023392,0.006068,-0.027415
-0.043356,-0.01539,-0.021448,-0.017004
0.087833,0.010325,0.009434,0.008358
0.013588,0.082762,0.098231,0.081044
0.021925,0.063471,0.133177,0.050899
-0.028752,0.016336,0.049745,0.011322
-0.009587,0.023112,0.061927,0.016224
-0.006601,0.024966,0.047429,0.017873
0.063352,-0.009112,0.025239,-0.011944
0.063833,0.060319,0.080954,0.054962
-0.020857,0.016593,0.038147,0.007129
0.037822,0.045489,0.038908,0.050765
0.01657,0.023051,0.065763,0.017276
0.014147,0.015458,0.01372,0.012209
0.02312,-0.010674,0.006293,-0.016359
0.013063,-0.024232,-0.04359,-0.016791
0.019574,0.014068,0.002593,0.012083
0.009831,0.021578,0.022729,0.017989
-0.037472,-0.037666,-0.051079,-0.034291
0.07325,0.002714,-0.004724,0.002287
-0.033053,0.020547,0.041594,0.009364
-0.049704,0.017805,0.020837,0.014014
0.044939,0.048207,0.079929,0.038595
0.029918,0.035177,0.05292,0.032458
-0.029049,-0.026552,-0.029278,-0.02529
-0.00263,0.022681,0.016637,0.018903
-0.001695,-0.016948,-0.031834,-0.019118
0.026981,-0.025185,-0.046509,-0.020109
0.018467,0.037956,0.043811,0.029952
-0.043518,0.011533,0.032153,-0.000143
0.059905,0.043325,0.058745,0.035968
-0.002696,-0.005946,-0.007217,-0.011222
0.071738,0.010606,0.01053,0.006949
-0.053649,-0.020877,-0.033876,-0.017741
0.021432,0.040329,0.034319,0.035186
0.012065,0.003456,0.013484,-0.000952
0.028162,0.040033,0.076354,0.025467
0.011818,-0.00164,0.004836,0.000453
-0.038378,0.019053,0.036978,0.011065
0.015443,0.012965,0.009791,0.012187
-0.06803,-0.031045,-0.044331,-0.030917
0.024885,-0.000386,-0.008479,8.70E-05
0.016367,-0.001884,-0.022698,0.005086
0.101424,0.025048,0.025011,0.021274
0.001292,0.019424,0.009006,0.024566
0.027751,0.037134,0.046211,0.031508
-0.009465,0.023705,0.031168,0.016467
0.023571,0.010854,0.0148,0.012616
0.014159,0.019404,0.022283,0.014059
-0.021273,-0.013994,0.002111,-0.021846
-0.005198,0.012946,0.006545,0.00998
0.025174,0.039821,0.027044,0.043291
-0.013199,0.038932,0.023123,0.032549
-0.037136,-0.014754,-0.007906,-0.017816
0.016669,-0.031758,-0.043537,-0.031982
0.055771,0.011631,-0.011737,0.012864
0.077017,0.040849,0.025364,0.035794
-0.006682,0.025833,0.017406,0.014822
0.064442,-0.049327,-0.076617,-0.044043
-0.007838,-0.004428,-0.010989,-0.008628
-0.104195,-0.062147,-0.045066,-0.061163
0.011617,-0.021664,-0.021401,-0.034761
0.058779,-0.01042,-0.025309,-0.00596
-0.037391,0.051106,0.031907,0.047547
-0.014914,0.023841,0.031787,0.010674
-0.079334,-0.078433,-0.086625,-0.085962
0.083374,-0.013328,-0.001295,-0.009859
0.065516,0.010563,0.013023,0.012191
-0.001147,-0.098007,-0.120091,-0.090791
-0.068159,-0.184621,-0.205222,-0.169425
-0.002944,-0.084615,-0.13032,-0.074849
-0.039316,0.022148,0.042176,0.007822
-0.111938,-0.077324,-0.024042,-0.085657
-0.116147,-0.100212,-0.107667,-0.109931
-0.022421,0.08669,0.107474,0.085405
0.059248,0.109359,0.192762,0.093925
0.050566,0.067788,0.10233,0.053081
-0.016173,-0.003098,0.023921,0.000196
0.094912,0.081719,0.085217,0.074142
-0.025221,0.031459,0.056864,0.03356
0.070412,0.045222,0.071255,0.035723
0.008978,-0.027993,-0.050612,-0.019762
0.075,0.057098,0.028476,0.057364
-0.027586,0.028419,0.055001,0.017771
0.022431,-0.037096,-0.011388,-0.036974
0.028107,0.034775,0.033603,0.028514
-0.000158,0.063606,0.069273,0.058796
-0.009929,0.020043,0.057837,0.014759
-0.017214,-0.079137,-0.076962,-0.081976
-0.01817,-0.050717,-0.056666,-0.053882
0.027706,0.070293,0.059958,0.068778
-0.024362,-0.042813,-0.047592,-0.047449
0.005028,0.091517,0.096374,0.087551
0.068064,0.038531,0.040681,0.036856
-0.039327,0.005107,0.010662,-0.00229
0.053381,0.06715,0.068774,0.0653
-0.011164,0.019156,0.014412,0.022646
-0.001267,0.038165,0.037036,0.031957
-0.022998,0.003366,0.008605,-0.001047
0.062094,0.028688,0.019203,0.028495
0.032357,-0.014935,-0.018549,-0.013501
-0.051194,-0.018395,-0.024106,-0.018258
-0.024461,-0.02247,-0.021813,-0.021474
0.035616,-0.057472,-0.075715,-0.056791
-0.007852,-0.084872,-0.10092,-0.071762
0.02113,0.113982,0.107697,0.107723
0.009064,-0.006227,-0.020645,-0.005059
0.033142,0.003703,-0.003561,0.008533
-0.047144,0.054077,0.085342,0.043583
0.072652,0.041185,0.036494,0.040589
-0.006063,0.023994,0.017608,0.031332
-0.044755,-0.006801,-0.009106,-0.007497
-0.021213,-0.06553,-0.068434,-0.062651
-0.016696,0.038156,0.034188,0.039555
0.06289,0.010266,-0.003281,0.012598
0.04106,0.026265,0.02482,0.019763
0.032296,0.026539,0.034925,0.024236
0.006373,-0.014101,-0.013477,-0.019789
0.008521,0.006192,0.00279,0.002847
-0.027782,0.012531,0.021872,0.007068
0.115363,0.054094,0.063509,0.050428
0.013571,0.008332,0.0035,0.011061
0.011552,0.035274,0.031419,0.035988
0.004042,0.014946,0.002477,0.018086
-0.00013,0.019066,0.023985,0.020763
0.002996,-0.015039,-0.013012,-0.014999
0.050805,0.052681,0.054898,0.049462
-0.030012,-0.025714,-0.017278,-0.031298
-0.029529,0.037477,0.051828,0.029749
0.07622,0.039852,0.025762,0.044596
0.042972,0.024947,0.023398,0.028049
-0.033365,0.026126,0.025242,0.023563
-0.051449,-0.029957,-0.001282,-0.035583
0.026625,0.046172,0.044257,0.043117
0.024663,0.004469,0.001028,0.006932
0.032179,0.00166,-0.022319,0.006201
-0.02132,0.020218,0.006647,0.02103
-0.027231,0.027941,0.039501,0.019058
-0.00797,-0.020524,-0.035223,-0.01508
0.074884,0.040186,0.033697,0.037655
0.00758,-0.025129,-0.044988,-0.015514
0.04984,0.021185,0.014199,0.023201
0.03621,0.02115,-0.002457,0.024534
