Date,Logret
2014/10/24,-0.002379113
2014/10/27,-0.006451834
2014/10/28,0.019075279
2014/10/29,0.006252529
2014/10/30,-0.010967628
2014/10/31,0.014079207
2014/11/3,0.011583071
2014/11/4,-0.021339121
2014/11/5,0.005475042
2014/11/6,-0.003124992
2014/11/7,-0.003919925
2014/11/10,0
2014/11/11,0.011714107
2014/11/12,-0.01999662
2014/11/13,0
2014/11/14,0
2014/11/17,0
2014/11/18,0.036551479
2014/11/19,0.000381788
2014/11/20,0
2014/11/21,0.011007788
2014/11/24,0.013498744
2014/11/25,0.009267829
2014/11/26,0.007059696
2014/11/28,0.001391553
2014/12/1,0.001462498
2014/12/2,-0.008107194
2014/12/3,-0.002544984
2014/12/4,-0.004811944
2014/12/5,0.011437013
2014/12/8,-0.005886638
2014/12/9,-0.01113202
2014/12/10,-0.005087359
2014/12/11,0.001723556
2014/12/12,-0.011295316
2014/12/15,-0.030369292
2014/12/16,0.023911514
2014/12/17,-0.00534943
2014/12/18,0.015209493
2014/12/19,-0.001888794
2014/12/22,0.005955821
2014/12/23,0.000450849
2014/12/24,0.0016516
2014/12/26,-0.002403184
2014/12/29,-0.001881519
2014/12/30,-0.014683473
2014/12/31,0
2015/1/2,0
2015/1/5,-0.050281971
2015/1/6,0
2015/1/7,0
2015/1/8,0.027746449
2015/1/9,0
2015/1/12,-0.005095009
2015/1/13,0.003138565
2015/1/14,0
2015/1/15,0.008463791
2015/1/16,0.014383361
2015/1/20,0.002179744
2015/1/21,-0.003252353
2015/1/22,0.008700363
2015/1/23,-0.003425338
2015/1/26,0.023362126
2015/1/27,-0.00676422
2015/1/28,-0.006356807
2015/1/29,0.017691402
2015/1/30,-0.017691402
2015/2/2,0.023495112
2015/2/3,0.019636364
2015/2/4,-0.019267884
2015/2/5,0.015356854
2015/2/6,-0.026844812
2015/2/9,-0.010490862
2015/2/10,0.009372063
2015/2/11,-0.005500087
2015/2/12,0.03237455
2015/2/13,0.000726285
2015/2/17,-0.006445428
2015/2/18,0.001715648
2015/2/19,0.001457701
2015/2/20,0.01446156
2015/2/23,-0.004316519
2015/2/24,0.008328499
2015/2/25,0.002071431
2015/2/26,-0.006729768
2015/2/27,0.006408463
2015/3/2,0.003882541
2015/3/3,-0.011800637
2015/3/4,0
2015/3/5,0.000359601
2015/3/6,-0.011573288
2015/3/9,0.00797108
2015/3/10,-0.021890806
2015/3/11,0.011005181
2015/3/12,0.011967702
2015/3/13,-0.006872962
2015/3/16,0.030386643
2015/3/17,-0.016329786
2015/3/18,0.01456778
2015/3/19,-0.020310737
2015/3/20,0.030837008
2015/3/23,-0.000698234
2015/3/24,0.003834695
2015/3/25,-0.005232862
2015/3/26,-0.00631578
2015/3/27,0.001406862
2015/3/30,0.010837381
2015/3/31,-0.018954652
2015/4/1,0.008468815
2015/4/2,0.006653775
2015/4/6,0.008688157
2015/4/7,-0.00788567
2015/4/8,-0.00191999
2015/4/9,-0.002554205
2015/4/10,0.010974885
2015/4/13,-0.010099356
2015/4/14,0.004191458
2015/4/15,0
2015/4/16,-0.013686941
2015/4/17,-0.020671494
2015/4/20,0.009299577
2015/4/21,0.008540989
2015/4/22,-0.004973242
2015/4/23,-0.005714362
2015/4/24,0.006782189
2015/4/27,0.017281271
2015/4/28,-0.009485319
2015/4/29,-0.015294718
2015/4/30,3.59E-05
2015/5/1,0.012076928
2015/5/4,0.0035348
2015/5/5,-0.021398768
2015/5/6,0.015737098
2015/5/7,-0.004089227
2015/5/8,0.023766535
2015/5/11,-0.014509769
2015/5/12,-0.004670849
2015/5/13,-0.003695658
2015/5/14,0.024614471
2015/5/15,-0.002086312
2015/5/18,0.00069596
2015/5/19,0.002431859
2015/5/20,-0.001736383
2015/5/21,0.001389309
2015/5/22,-0.012433805
2015/5/26,-0.033739045
2015/5/27,0.017976298
2015/5/28,-0.006411376
2015/5/29,-0.015936559
2015/6/1,-0.001571114
