date,logreturn
2008/7/1,7.670771771
2008/8/1,-5.006855189
2008/9/1,-3.608583111
2008/10/1,-22.95554033
2008/11/1,-13.04477288
2008/12/1,3.646536543
2009/1/1,8.525753716
2009/2/1,0.413762435
2009/3/1,5.688704869
2009/4/1,6.318926773
2009/5/1,2.931119189
2009/6/1,-1.244596505
2009/7/1,12.16698997
2009/8/1,0.1016952
2009/9/1,1.778134352
2009/10/1,0.83260354
2009/11/1,4.649356413
2009/12/1,3.98556809
2010/1/1,-6.722096573
2010/2/1,3.823373391
2010/3/1,1.299759334
2010/4/1,0.583133889
2010/5/1,-2.942099679
2010/6/1,-0.919956942
2010/7/1,3.907109611
2010/8/1,-4.191004439
2010/9/1,9.058633094
2010/10/1,6.814776667
2010/11/1,-1.501445621
2010/12/1,4.121536061
2011/1/1,9.87978303
2011/2/1,-0.074090948
2011/3/1,1.127543096
2011/4/1,4.502473005
2011/5/1,-0.971990227
2011/6/1,1.98523101
2011/7/1,5.830792868
2011/8/1,-5.621134453
2011/9/1,2.141682395
2011/10/1,5.431102881
2011/11/1,1.808826614
2011/12/1,-1.814659931
2012/1/1,4.633173799
2012/2/1,2.121668743
2012/3/1,6.271259641
2012/4/1,-0.755291521
2012/5/1,-7.093325387
2012/6/1,1.797805016
2012/7/1,0.204344504
2012/8/1,-0.578305677
2012/9/1,6.692083412
2012/10/1,-6.430379268
2012/11/1,-2.319395984
2012/12/1,1.212329125
2013/1/1,5.840201464
2013/2/1,-1.109222329
2013/3/1,6.444113502
2013/4/1,-5.176170685
2013/5/1,2.669637483
2013/6/1,-8.010873147
2013/7/1,2.035538066
2013/8/1,-6.77154044
2013/9/1,2.082559843
2013/10/1,-3.276978588
2013/11/1,0.261865278
2013/12/1,4.833081504
2014/1/1,-5.981172671
2014/2/1,4.693396055
2014/3/1,4.423737738
2014/4/1,2.04654507
2014/5/1,-6.361931415
2014/6/1,-1.109750535
2014/7/1,5.578739052
2014/8/1,0.32815573
2014/9/1,-0.70311004
2014/10/1,-14.38263848
2014/11/1,-1.365715321
2014/12/1,-0.390438509
2015/1/1,-4.545823074
2015/2/1,5.476383227
2015/3/1,-0.194146647
2015/4/1,6.506408871
2015/5/1,-0.962076936
2015/6/1,-2.686163754
2015/7/1,-0.412736793
2015/8/1,-9.1065965
2015/9/1,-1.167478941
2015/10/1,-3.431320957
2015/11/1,-0.472262642
2015/12/1,-0.365816251
2016/1/1,-9.78640078
2016/2/1,4.879407768
2016/3/1,15.49921058
2016/4/1,-3.706028038
2016/5/1,5.206740794
2016/6/1,0.632374546
2016/7/1,5.660932619
2016/8/1,-1.089215735
2016/9/1,0.841096631
2016/10/1,-3.302293129
2016/11/1,5.401601387
2016/12/1,3.200515007
2017/1/1,5.011171461
2017/2/1,2.991708987
2017/3/1,-2.42211446
2017/4/1,-8.287489013
2017/5/1,-4.896773073
2017/6/1,1.75526658
2017/7/1,-6.139281497
2017/8/1,-1.140083579
2017/9/1,2.474113973
2017/10/1,6.005672607
2017/11/1,-3.259071255
2017/12/1,3.837350022
2018/1/1,6.485616369
2018/2/1,-4.926975244
2018/3/1,-0.57236146
2018/4/1,-5.678651167
2018/5/1,-2.55019302
2018/6/1,-0.041892367
2018/7/1,3.675366796
2018/8/1,1.063790453
2018/9/1,4.252664947
2018/10/1,-27.00054473
2018/11/1,7.379229254
2018/12/1,-7.650131724
2019/1/1,16.76697425
2019/2/1,2.72261002
2019/3/1,3.285755738
2019/4/1,-0.589978428
2019/5/1,-9.946085172
2019/6/1,9.422897272
2019/7/1,7.230389526
2019/8/1,-8.963958097
2019/9/1,8.214684962
2019/10/1,-8.380325901
2019/11/1,0.536952151
2019/12/1,0.868760642
